housenum,zipcode,date_of_birth,sex,var6,var7,var8,var9,var10
57,7629IN,19430215,1,-2.3758915459769283,1.4648623058662624,-0.5738312426758965,0.8379559419668983,-0.8225083201611678
279,9070 BY,20080726,0,-0.05918919998385254,1.9196390026639123,-0.4375717202660365,0.2458333467355573,0.8177895371153968
5,7999CT,19130124,1,-1.6606516050707802,-1.0539091407122618,-1.6638138546721457,-0.2429600473410351,0.4186960774265067
303,2650 WI,19810801,0,0.5104434453576607,-0.9427273364437851,0.09379974693830108,-0.6554958407237282,-0.2928935761457434
96,3121PU,19351007,1,0.8759205250051875,0.16911138161766334,1.146474751035625,0.16795429440764925,1.1447252852781522
9,4232 BE,19040715,0,-0.1211113815206843,0.0748552814031005,0.6851305555705518,-1.7039715915368407,-0.8421745805950634
74,2691 QA,19800124,0,-0.4735262699119177,1.285309609070188,-1.4877690756402504,1.177402371282426,-0.4219006787045905
1,1197 JV,20060810,0,-0.12725219042012972,-0.3549860245990141,-0.4790651061277877,0.1608564157319822,0.17251179605638026
6,8370 QC,19610822,0,-0.7403601960158289,1.4498334715238077,0.8123120801174393,0.14642926141193072,1.3857603872756348
51,1505TW,19230608,0,-0.08563426055618391,0.5296975197552891,-1.0356357500756077,0.05714388880734065,-1.0092693127025572
814,5279 FE,19730629,1,0.5558398180669369,-2.1204277374988885,1.2975719172271258,0.08658508773423647,-1.7339196129784251
51,4178 FD,19271020,0,-1.15416220598578,-0.4288338802981115,-0.224046917621022,-0.13494950014708434,-1.3665489525363552
535,6896EH,19300909,0,-0.11066112980494572,1.4861395253918233,1.0417552523412763,-0.3883041715407775,0.18313348228335047
108,6224 SY,19620708,0,0.4018594827334446,-1.1137429262010912,1.4312373353393049,-1.0392078620377565,0.2326821387721394
5,7540YR,19780714,1,-0.2931649043746898,-0.5235975587032609,-0.054083458380262,0.1031028901868314,0.21626649183595484
3,4494ZP,19680509,1,-0.4458793820973783,0.05221312920610044,-0.42900219963039904,0.2014055514858782,-1.8655589936418648
298,8037AR,19870826,1,1.2509171792123843,-0.6244660582063735,1.072760983231068,0.13842632874241104,-0.4897841307619347
95,5350 GN,20070227,0,-0.11039750455469112,-2.237950054645714,-0.7752736412858884,-0.8035768329596583,-0.7698729184452021
625,3718 LB,19441120,0,-1.141875122539614,-1.501339576849957,0.2093940902051804,-1.4511520995748453,-0.4560580550054642
259,6364ZS,19751228,1,-0.07850087054484141,-0.4070027602744446,0.03161625390460447,0.4466772053975928,-0.7873510369602642
6,2090RD,19740101,1,-0.4995292644997753,0.9012028641803579,-0.6498287139550439,0.17369859402532312,0.08520897382608933
79,7810 EE,19120802,0,-0.5021670236121552,-1.9084730747913212,0.8635637301029115,-0.6970959477746771,1.9587924922055504
356,7677 PD,20010102,0,0.7234094011244308,0.07112584911135858,-0.2907813400019032,-0.9762571544284284,0.5991347284016992
8,5909 PV,19620326,1,1.2962295681065628,-0.9525548403169051,-0.6972094834071635,0.12080095440164335,-1.0649856309969157
0,5879 ET,19931123,1,-1.2669138884031037,-0.6629616109211852,0.4901621382446101,0.13085297940805846,-0.2348127318168917
8,3928 OT,19060331,1,-0.08271187942032074,-0.4121455970166094,0.19893510352001406,0.6877998800731501,-0.15344572271968296
206,2110YC,20070527,0,1.9306315801914349,-1.6716159577778915,-0.32532858406853865,-2.728862652625647,0.5192591208965464
756,6362EG,19810515,0,-2.056368712472284,0.8512456197713033,-1.0012545957391619,0.23503845240602386,-0.4160821476361655
5,9845 SB,19090415,1,1.087063277430072,-0.2318697234222992,-0.7333508066575739,1.5180937509224912,-1.7073543563234723
38,5074 SP,20010714,0,0.0899542112795492,-0.7864226191974135,-0.4357747098086276,-0.4857140406811625,-0.08628803516477579
533,1945OB,19670125,0,-0.22254179900111573,0.30686649002444105,-1.233730599302146,0.27586793026289264,0.9487139578309944
450,7963OJ,20100731,0,1.3023597099892936,-0.8162790008603106,0.5399162172442925,0.31859684352839984,-1.7331970219507813
3,8802CM,19800111,1,-3.037441735197246,-0.6358206769218185,-0.06776034228897798,-1.2932557361533887,0.8929944875746947
94,9748 YH,19690215,0,-0.8425530439843743,1.799058259917795,-0.8960634519394047,0.6091892691030134,0.7629366794512946
20,8754 NK,19220914,1,2.176257287100248,-0.39690506553166816,-0.90660966357242,-2.1577963000671927,0.11574402467420375
7,1766JH,19100813,1,0.2382687734605441,-0.018954660806165643,0.3901385818393778,2.0904998327836983,-0.6425603460855317
2,9485 PP,19830607,0,-0.15902650437604116,-0.6402819377953372,-0.383661154293818,0.8556270917156875,-1.134214144150385
92,8488 SS,19560211,1,-0.3688969345375242,0.11329262928969384,0.8867132986508681,-1.134590399094575,-0.14983009743385706
65,9733 XX,19911121,0,-1.6579412399252125,0.09568433695659953,-1.0586031091179071,0.19077969838015488,-0.4666281250134173
30,5373RE,19920212,0,-0.40998404563054297,-0.32902916998802345,-0.017913465842668074,0.8782069538788105,-0.04570596610328855
722,7229 BW,19540425,1,-1.8089075698943784,-0.4734994959926749,-0.6757157803455361,0.0910732704542727,0.6171859226586333
0,3862 VB,19210606,1,-0.7322292968495923,0.17843452842971375,-1.3805782549827552,-2.663456337838858,-1.031842714989703
935,9393OI,19360827,0,-0.029433027064484567,1.5765306634947212,1.6370962320704188,-1.710809454004257,2.1236839747351226
412,1166 PU,19440102,1,-0.9367201424833836,2.066058081797922,2.481103498287002,-0.8859781123951398,-2.4578029937153913
67,5816YB,19170421,1,-1.7096746680398505,1.7196588398064183,-0.09705861786783802,2.341463256577065,0.5814840713402633
4,2703 VU,19191217,1,-0.011708012679810757,0.10772611282480478,1.5315211399013176,1.8307955002857252,0.6912514439615932
3,4320SX,19921106,0,-0.7968900694584871,0.7349554617865364,1.6853231282787051,-0.8970935475177335,0.328198557700668
7,2340TC,19080709,0,0.3142621373900485,0.6422079072183682,-0.07149666351578005,-0.5399410126278507,-0.8297777723381746
6,6689OW,19070321,0,2.0421490050165088,0.05389408016234155,-0.17178849500594945,-0.17547157856274515,1.024915079900064
703,9950 AI,19150607,0,-1.0516980070920223,0.5431567245577291,0.028871843559157787,-0.3336302499115211,-0.35558099395990217
204,5121 OG,19090917,0,-1.286388506520328,-1.1141094819100767,0.9877672992174324,1.0318875754677659,0.9709313635509133
1,2854 HB,19960718,1,-0.9210975705650783,0.9138174689972618,-0.4290756032352524,0.24140968812018035,0.4082027815858128
6,1508 TF,19070610,1,-0.8610407528203261,1.0369594992015367,0.09740905185226544,0.3555870899586567,-1.61165726174302
87,1059 IU,19541125,0,-0.4742923915140128,-1.5234957909118212,0.21366331907485986,1.5665080957175461,1.862204676878724
165,1488 QM,19040626,0,-0.019648778670028632,-0.6946857129075137,-0.760184933960037,-0.8755525698975213,1.2115350897686057
943,1792 LI,20120411,1,0.2832503811562987,-2.021136493596585,-0.4880439221428082,1.2183288617948396,-0.17245382607436996
79,3011KY,19430531,0,0.8586663818375833,-1.4193420128790333,0.6543448986694675,-1.0841587077496158,0.17580660450935234
3,5283 BW,20091108,0,1.0912797118217128,1.0915598850624573,-0.2994011437129366,-0.9511844840184138,1.6161631270319243
15,4686KT,19090527,1,0.5571709427692644,0.934902311875713,2.194917003110225,1.7991001637321151,-1.2322749956633987
468,2363EC,19530102,0,-0.3555243951595103,-0.7167380119598427,-0.007578283787585078,-0.8628840049656618,1.4338380715364507
10,7298 DP,19470908,0,-0.7561991588671347,-1.358702233354537,-0.0018457969666238762,-0.5581588618679345,-1.1159311224519919
556,7326 BA,19630618,0,0.5725671389231379,0.5487365555415675,0.07400416839826375,0.4608279893022481,0.13064938903758766
976,6635DB,19930221,0,-1.9794471185734095,0.7887293098712735,0.8730731821932978,0.790208325637457,0.060693547940156
2,7739 AT,19371128,0,1.3206186007215182,0.09344488705196308,-0.16816293648664546,-1.6353310028601542,-1.5739328425036068
152,2395WK,19190916,0,1.9266620858430383,-1.9785521994402169,0.6944007279181093,-0.5110840066772221,-0.13514919109432855
892,2130CY,19920906,1,-0.4312992256344237,-0.5829761184369368,0.042678174339562835,1.115077719267064,-0.8776601306900372
2,7375TG,19491027,1,0.28771176875368226,2.128450264206817,1.0824376567610052,-0.8609578837897952,-0.8794303632759788
1,6453 ZP,19310510,0,0.9447191918564763,-0.5850028978615197,-0.6673788691597798,-0.2096643833113802,-2.4142220087015995
408,5459 LM,19390608,1,1.7539217722681606,1.4266904824508908,0.3997081838091381,0.20782892474694306,-0.2983741630134837
4,2236 NJ,19320615,0,-1.0304218103219387,-0.6467501092500875,0.6482194861175264,0.5545874297319341,0.6530505177566874
14,7230 CW,19110206,0,-2.046262979484501,0.7912216527027255,0.2603602960650095,1.030384777014932,0.07520672572759082
152,5869AM,19080521,0,-0.5205312695385926,1.6963606075687676,0.11475871389276422,-0.3826778730491545,0.5684272858498052
638,9687XZ,19040830,0,0.8047066330715049,1.306105026420823,1.7592942179784827,-1.0292094928017559,-1.0077049665590132
0,7687 HG,19051107,1,0.25306269174636464,0.9932920630681182,-0.1909536233944028,-0.5691667913411483,1.5957770738685246
7,1029 JY,20121006,0,0.06974470293432736,-0.2433805527703845,-0.7682255328099071,-0.11818122806826338,-0.7964588888132751
7,2805MH,19930226,0,-1.4890078879902988,0.3918200788266493,-2.6813037779912885,-0.924371981930206,1.0862306665811758
928,6264 LW,19680118,0,-0.915242498697878,1.4070055585448915,1.02779427825313,0.2267254226132137,1.1251890399703015
45,4653 AX,19980708,0,-1.5107020044819264,0.15702990041675058,-0.6420462956718134,-2.3460151917595367,0.8023619714144787
492,1204 DP,19991013,1,-1.2640171759829049,1.2767572573912604,0.02831408247131023,-0.5804267762537656,-0.08503472078557296
537,8021BX,19171121,1,1.5327469558475038,1.2500522127110958,-1.3188319487317623,-0.019631650486652958,0.7788734161577764
2,8555RG,20150227,1,0.05498309392322002,-0.14398679563418898,-0.7347159399904727,1.049377583058994,0.09635817693015218
85,4830SU,19100427,1,0.7238894829443191,0.0425976093980005,0.06549248486678723,1.4035834061631658,-1.2890941599727714
416,3603 WS,19870503,1,0.056132000501875,1.2813669829832957,0.16917167896984578,-0.6823948424437916,0.1374153334465424
280,2411 CF,19740128,0,0.23748657053161254,1.4947975078485916,0.7453738466603209,0.6560982983336529,0.3470450122994362
198,1695 IE,20110719,0,1.3253249972519607,-0.493692668745806,1.0505022970961746,-1.3845545135422728,-0.19203962412395406
255,4918DD,19680624,1,-0.8270759728165197,0.2357256407395921,-0.5366002379870258,1.7939413938808184,-0.41744601006579296
1,7951IT,19790715,1,0.21932581001827384,-0.35190252691580715,0.12040472828113095,-0.9070735390125112,0.8178851595008483
1,1880MZ,19700111,0,-0.9491237766111984,0.6616088674245921,1.2043607613431604,-2.1478858888677244,1.1238882690338672
794,9405SA,20141222,1,-1.770608487040762,1.806517346935186,-1.1051918301149164,0.9463015366280918,0.2309101237557629
844,4749 SY,19510718,0,-1.601626196315764,-0.9218815874042444,1.1398874277172315,-0.5474302923679086,0.25200070328135915
7,8680 WP,19381005,1,1.474908025611284,0.855369203136177,0.02803648644342529,0.6533760440232684,-0.6048110103734295
8,5496 HB,19350530,0,0.2689840056275155,0.9774959692402618,0.2809315534884417,-0.04524628036907809,1.0631469734195187
810,8215NO,19071112,1,0.33409903499864324,-0.9527209091527402,1.513613270637078,-1.1193896800448833,-0.7229666508352932
7,6560 WC,19510302,1,0.17589578723701949,-1.1815992862491775,-1.3374363404946663,1.2439734554943198,0.1417389400877364
97,2680 AA,20011118,0,-0.26903438947258634,2.213280381460796,0.21359110382967264,1.5593574017043037,0.012416350885459913
9,8164 WK,19801223,0,-0.8710889588250957,0.40504131093160617,-1.2003252157132929,-0.5521588872435567,0.033872993361081905
6,8438 HT,19250720,1,0.992097312595866,0.8356129376972865,-0.2394537768354583,-0.1287185036319947,0.6998848196569295
9,1515 KM,19150404,0,1.2786087337153678,-0.1272357496402741,-0.2703254734599978,1.9795299425730497,-0.23095631562975144
97,8391BJ,19311004,0,0.9643709003592792,-0.7701861309298933,-0.12546830688988075,-1.2779960115557691,-1.0810792993627114
160,2730QC,19340627,1,0.03962101963446521,0.661112003697684,1.3444812497267244,1.2585293771115902,0.02768340987130056
421,5254OL,19870709,1,-0.559668468089718,0.7522469229694615,2.0906620200572976,0.7874523225240629,0.4083803442670562
1,7627AO,19350216,0,0.7826470321720962,1.06380850936069,0.4286978545716289,0.8045383427550942,0.030189024690708832
159,3430UI,19270411,1,0.3239510114867972,0.6758178126141952,1.0813787974217404,2.002234247780007,-0.4851996261091617
0,5209 KO,20170711,0,-1.8480896421158357,0.22414754876421947,0.06156847196710594,1.684077951484194,0.6538565701578469
906,4416HZ,20050228,0,0.7903988095844441,-0.21612301177192908,0.1138620351733974,-2.2175639913145915,-1.1767345890787768
9,2178EF,19240920,0,-0.9832459239352662,0.6494757423884664,-2.0153195259787173,2.149128090261593,-1.0851341464280169
16,5422QM,19861105,1,-2.0973834095727453,0.2880374739549692,-0.8094726152628349,-1.236617558556348,-0.8091186091332477
6,5290YQ,19761016,1,1.0291265789574806,-0.3401334530022237,-0.11791199651292772,-1.4668884779959317,1.5266614396418283
588,9201EH,20020914,0,-0.21006691654310725,-0.3299940725064117,-1.0098444457491615,-1.0711212142660107,-0.5099194124267437
687,8831 IH,19700309,0,-0.13826926284367494,0.043853856538129565,-2.2496938716799706,0.447177655463961,-1.739238082889193
373,8839 MQ,19931103,1,-0.012128214883550028,-2.137401905343184,-0.7064360462918109,-2.0152049685286557,-0.3690458378889608
61,4416 JD,19461203,0,0.3473281864393445,-0.3231680834752311,-0.049717893043359766,-1.1073644687364623,0.5597133767719233
8,7765QO,20110816,0,-0.2646513327287069,-0.3118816459967208,0.1531505124793543,1.2612315317712166,0.17212215343691575
2,1219TU,19210208,1,0.5766230567470033,1.3858387508587473,-0.18420732978436932,2.8185545438550457,-0.7018444948060008
4,6154BD,19071229,1,-1.219133589007469,0.93245337612734,0.5313905188984377,-0.8763640627219387,0.020702245660572688
901,3136 HX,20090810,0,1.4496153237568243,-0.43001712071821696,-0.5372941412409634,0.12551442573931726,-1.0524082435052948
4,3084 MI,19301223,0,-0.5265534831390315,-0.3890391148431434,-0.2704149229292026,-0.4196467981913464,0.4318064109991602
54,7200 GW,20040304,0,-1.5432188961470463,-0.7960759731436647,0.006418480115435483,-3.070408728664292,-0.2444879144253688
5,5424KY,19691029,1,-1.5809972696824115,-0.15061601410350306,-0.24419214515648144,0.26498082314565463,-1.4234514045623898
916,2033YL,19971231,1,0.0801841257325811,-0.2443944040884637,-0.4665935573040573,-0.18227594900195807,0.38440471323522507
1,3410 MA,19660702,0,-1.2598708701214985,0.18332746427843616,-1.1219378690014865,0.15892552202377622,0.7396087095291166
37,6534 QV,20020724,0,-0.6482609835671701,-0.16607714256769907,1.1394626216692003,-0.8404193588291182,0.4131541966338367
3,2377CB,20090329,0,-0.17091301195277386,1.4276733513530089,-0.5306182981188685,0.836497091933647,1.397825778992162
0,7403VY,19420418,1,-1.3449467271542157,0.8592481561650599,-0.19705514768131885,0.9650684691757256,0.27949991958777004
9,5205 XC,19200207,1,1.0657556674993984,-0.2825142360809795,-0.7250032109804698,0.3646947280863739,0.28028366383394104
842,7327 WO,19270516,0,0.8272627276159029,-0.7709159921503549,-0.9817425160890674,-0.7402027356697115,-0.7984186506341338
42,3411XR,20140102,1,-1.6880191526329642,-1.0151909609906102,-1.4610841986092389,-0.4637635613194083,0.34765398685807203
67,9414AN,19090715,1,0.11414167828192448,0.6435264888812247,0.2067743758353462,-0.4854025690401337,-1.0238029851695127
5,6278QO,19800319,1,-0.9660835387747484,-0.6308415025601446,-0.618450733995448,0.6294448347251421,-0.9660550490944438
7,6559 RA,19251024,1,-1.7105189964409102,1.0147741120951064,-0.5025184236648299,-0.2851549859621577,0.5630391674234061
364,6902BY,20030216,1,1.2195270134221488,0.6604619840771031,-3.5781020426108348,-0.6109060717277529,-0.21137943181057686
3,1613IM,19060913,1,1.5741331358793296,-0.7460264707888613,-2.6036467273362094,-1.5537571192173694,0.0976225084190862
5,6825 NL,20130624,1,0.4702664532568336,0.2478802050892891,-0.5327205543843387,-1.1174893954933798,0.09938554632590374
4,8591 BH,19200911,1,-0.11800261371430935,-1.3309005867915091,-0.11956088869024455,0.2289035542215457,-1.2822221254462065
63,5816PG,19761229,1,-1.2467418688215377,1.91225141822782,-0.3941290997442989,0.016403320193357263,1.0061800341652418
328,5451IA,19390505,1,-0.27835720197623864,2.333208153341902,0.9107922122380164,-0.7816875784636416,-0.7735940814152217
7,4411PX,19110126,0,0.1439596338421096,-1.4835280165378717,1.277605642891,-0.9572974641228762,-0.8483690326269109
521,3170 IX,20061214,1,0.8949806326511295,0.5599734851879875,0.843991980939835,-1.2722105862500812,-1.877485468357468
268,4776 IO,19870608,1,0.6897597569650441,-0.5716114222813183,0.3155736215549935,0.5291409610539805,-0.380970492765468
68,1063 HW,19980918,0,0.6541083108017277,-0.5945975668805095,0.8708691785893905,-0.296607319488265,-0.4145916994275953
76,1023NN,19750323,0,0.7104502362052806,0.7627280120696912,-1.3845829668781102,-0.8895799161064327,-0.3167403968024871
77,4836CY,20130530,0,-0.17736459044177502,-0.2917527524741993,-1.83492376921414,-1.3551823814019417,0.6526718476195105
963,8324NF,20100801,0,0.7932886196588743,0.8232611680548027,-0.2031813832024365,1.3969256876609166,-0.8576567192843845
43,6971SC,19690308,1,0.34336043393424776,-0.5705642272686045,-1.2117065332344523,-0.4165440389023585,1.4147174887168232
0,3926KZ,19441015,1,1.6816409017263485,0.4403786658783946,-0.5732598572153771,-0.8168651069754069,-0.5964904590246787
4,5979RE,19370228,0,1.86326975488464,1.1910695106283746,-1.990299699943917,-0.5006408747701959,1.0687456049008497
7,6912NT,20080924,1,-0.18444920185010072,-1.6840792383488103,-0.6590783406525458,0.3478217284859722,0.4622544129147793
32,1773PZ,19651015,1,0.8548037130771879,-0.4978618580393679,2.0465402543328395,-0.07191748991985042,0.5218017634257753
77,8174 SN,19060526,1,1.1870948333679427,-0.1774853749801927,0.2230776136479768,2.2644275713375883,-0.17134957449562674
435,4016JW,20180706,1,0.8989522632924752,0.42148206105623603,0.18687035730415774,0.1147973116777215,-0.7384361658752934
4,7242 JH,19580903,0,1.955500243565968,0.6864677423859441,-0.015881054649321224,-0.39998487267665656,-0.5632011835510142
85,7826 IR,19891001,1,-0.4274810620733577,-2.5065774266869765,1.345168832462089,-1.2358785670871495,-1.8052019871121596
626,6909PK,19760115,0,0.19602939906525335,1.0404163303442755,0.6973984848801077,1.2505008943333844,0.7232139290279795
0,2553 YX,19331206,0,-1.084630031826752,-0.3123799495816384,-1.1272877182032124,-1.2468594419318664,0.4068261612649451
6,9029 IL,19460807,0,-0.7009137578759049,-0.1802940602579826,0.8620214820875621,-0.38349290558978055,-1.3438857926757055
5,7775RZ,19221108,1,0.3943852507760735,-1.8866600738143968,-1.0968049187626998,1.7828060647099355,0.33624886011521804
4,6656 IK,19450918,1,0.20569074445189053,0.4693749526700402,0.7109059922995606,-0.6033935352594205,-1.1861511207624065
4,6682ZG,19051030,0,-0.890331183938817,-0.7546921176031797,0.1524600623077613,-0.01978738584001368,1.6247111309139006
1,6161 PI,19270131,1,-0.030876465922628736,1.7019847791055265,1.6534442017001467,-0.10669364200377797,0.9597054471118032
57,1568JS,19610216,0,-0.15638480593081616,0.4250749201886289,-0.9991539055512624,-0.013928892563819526,2.3298533393985106
9,7878 KU,19280126,1,-1.1683027462929707,-0.20810548920840888,-1.1887237543371454,0.3733605534028987,0.7751580238881811
45,5829OH,19801119,1,1.2938200128662476,-1.6564990881454282,-0.5927100465564411,0.4060573665309887,-0.2087557281120261
292,9585SN,19480222,1,-0.531754633756113,1.274765527149308,0.7516651458333271,1.1481933087410048,-1.8040655625085176
16,6064 UH,19161003,1,1.0777598936137691,0.3503372027758723,-0.2679402953950909,1.4751482575757575,0.7433472235021237
51,3631FR,19770125,1,-0.5216420481129448,-1.4555142931367353,-0.7562250163521732,1.0512052583628828,0.7979349103747475
7,1133 TL,19431006,1,-0.09855664311191474,0.9137551417438424,0.13351246021514993,0.017842653223604205,0.3089334367924895
94,9526CM,20100126,0,-0.15211756611216168,0.3654860370169067,-0.8653772819883405,0.06807538103781584,1.0026756929692424
68,4870YS,19301018,0,-1.830459438817644,1.196235599125545,-0.08136916409516194,-0.1001799563715436,1.1377493963545844
0,7711EC,19210424,1,-0.10081264351270047,-1.0413742101639647,-0.18226844753009772,-1.973072214723872,-0.9286060628882521
56,3734PD,19370613,0,-0.1166357100868201,1.7724029051534256,0.4802509873175166,-0.2477238507968858,0.2425333890409184
540,6242EQ,19480401,0,1.6038423211801078,0.5855726377502527,0.014118713538625859,0.25093140328534297,0.6596858169284874
13,3359 IC,19310118,1,-0.3316472208967188,-0.11027893715272576,0.9765010991887108,-0.07423501500820053,-0.16987938858224244
53,1347 MF,19121011,1,0.4296184253880488,1.8181672135905256,-0.4743520466540825,1.485804703382039,0.7791344863430957
10,4635VZ,19460124,0,-0.4932053292565549,-0.9339178582169236,-0.9869338738867288,1.4620485498730569,-0.4288139572707305
0,1515 XT,19310912,0,-0.4476799014403112,-0.2802133309553379,1.2423784692323527,0.3101806004155274,0.696317336445739
151,8439 BX,19720428,0,-1.250997056553074,-0.14791233270957013,0.6567651506838786,1.348340451118955,-0.6599232627254279
42,8247NF,19660324,1,-0.4110413816291033,-1.3365061358431205,0.4582415164534732,1.0815317078901852,-0.04709239267771901
3,3412AY,19350411,1,1.4897810147841717,0.05429212318247651,2.1546154930653403,0.2679161250896004,-0.5286956115199802
1,4826 GG,19431108,0,0.017011697091916318,0.4612850935597815,0.920660372452468,-0.3792887208443053,0.5259856795391168
19,7335OX,19340816,1,1.9575671959986112,-0.4026302825668562,-1.1262842143269396,1.4008798561597502,0.8310149733923249
750,5443 WS,19500916,1,-0.3549058807683432,0.9037512384849838,-1.154457502948384,-0.1898956138231644,-1.2389042451305596
8,5496CU,19290903,0,0.6602308614500034,-0.053247528968667586,3.755086210536264e-05,-0.7375276920421148,0.1761308261822313
5,7347JY,19870207,1,-0.9554737796325004,0.9461074441951955,1.0674456460016937,0.9357520039418122,0.8277238987217415
965,4649 MN,19700727,0,0.4364839347476209,0.5184314774005238,-1.5902605226137936,-1.026960580815346,-0.046172175394251516
1,6943 EW,19210913,1,0.5362706911159175,1.1617070776868204,-0.6991635088819823,1.88869531008959,0.7177708490689173
14,8999 XB,19350730,1,1.7267308703356459,-0.004050463533230731,0.4193625649592437,0.0031974043081700104,-0.6283920777454697
1,1961BC,20050817,1,-0.8727523586989986,0.4846540378574698,0.7333138399920521,-0.30152119846471603,1.1133791768367896
785,4058 MM,19280728,0,0.09322512622395507,-0.9979710907521636,-0.3387945679420248,0.6261259627775585,-0.454909816212937
9,6997BO,19610319,0,1.3790067276141444,-0.6452975230468723,0.5436099182527634,-1.2685037329347792,-0.5061052142176823
0,3730 TR,20170622,0,-0.41338957403596777,0.8808576550971046,1.4881338683451093,-0.0221741753792538,0.6723548004932061
0,4142 XI,19460327,1,-1.2635846788150968,0.8605466179196393,-0.4810321861744896,0.5006761480535707,-1.7837978008644466
0,9286GH,19350712,1,-1.0768440584653127,-0.4164900669997018,-0.24696217850135385,0.8123682992785456,0.3785235552339079
72,2647EP,19611118,0,0.3077571421220717,-0.03986752644563464,-0.20818894506944355,-0.3386740226125126,1.4876868315885812
392,4041 NC,19890413,1,0.9636981744587374,0.6125261640308679,0.06329248471172604,-0.951183312363746,-0.17413638744410193
300,7001 MP,19440901,1,-1.2124550234034377,-0.2674465749917309,-0.005234508394172741,-0.4052370016146828,0.9563324236083954
61,5777JP,19030213,1,-1.4637178594551434,1.4449257430393212,0.2430999849464408,-0.4102816228076573,-1.2409159021727183
576,5624 RT,20050403,0,-0.16658832973191615,-0.6818464763732237,1.4224862082099283,0.5536242175544278,-0.6614692679084783
6,4782IO,19550606,1,0.13558901427562253,0.4153233356384535,0.4541578954840824,-0.782862423598826,1.1166696808011256
8,8468ZC,19561231,1,-0.2583768258985819,-0.007405143627887629,0.7701773913340458,-0.7674749654328009,0.531814579331911
6,2069NY,19960923,0,-0.07353207168231504,0.6527769677327001,0.10680499895986156,1.0135643317319345,-0.32830777917944937
135,8298 BE,20140216,1,-0.9378087912727068,-0.31494786333522234,-0.6040605915301026,-0.42125407145208393,-0.30399093372836616
754,5062 UT,19550531,1,-0.0201454314255397,0.8765147246592985,-0.3932807339796542,-0.0010926367542207114,1.004248052350437
29,2023 HL,19660305,0,-1.372614305826554,1.4191997521537922,2.087389940851912,1.4517785096986608,-0.1358045003428733
88,2834 MK,19650219,0,-0.9690595151364544,1.0450147459834351,-0.26988977102464284,-0.04169111885767795,0.266353385344323
51,2380BT,19470614,0,1.3529162389851237,-1.1603008991106574,0.6819435758332849,0.11340746929990354,-1.1753469139252188
72,2907DI,19640315,0,-0.40635863279344864,0.7638102263015614,1.0951713714036329,-1.135353467454968,0.042853511141071006
1,8510 IX,19920125,0,-0.24524627106970384,-0.3656639465990551,-1.1791633633255985,-0.3843464943439956,0.8826884040089752
5,7117 AT,19260723,0,1.8680381982431309,-0.15360612587595646,-0.14620510324051264,-0.6639266823077913,0.009313477497642109
965,3090 PP,19660102,1,1.0445124531523804,-1.2887229056204308,1.5701541578471139,0.0034908647200550466,0.031709394239142444
53,4213JR,20021107,1,0.021833006307659726,-1.267159946332241,-1.3776913018870631,0.7719663665118068,-0.4704256675987122
228,7649KG,19080710,0,0.11459311973659835,-1.1146674105426706,0.3299801981462665,0.1439447317391801,-0.4871967931364119
15,9989ZU,19050705,0,-0.7869603148377532,1.5684196779421231,0.2041740201804232,0.2770425965059445,1.351888495394692
87,1073MP,19450826,0,-1.0953948283298889,1.3641123182643136,-0.432717211929974,-1.2229661474309854,1.1458844647777722
81,2387 TN,19130321,0,-0.4781146691941026,0.09010172953667354,-1.1686176619360198,0.40164565359438575,0.24274491658077205
580,9626 BJ,19230910,0,-0.8527941831049758,-0.5791690889504842,-1.1213626567922552,0.03644831366135908,0.6911402304507758
4,1407LE,19230813,1,1.2337888650381812,1.3130814833655258,1.4593925336968283,0.3704412103745859,0.14614501682358205
6,5243JO,19310223,0,0.9253590874495712,-1.3216686916777134,-0.6629621243242596,0.4558389536448188,1.831611553738968
8,2586 OJ,20060723,1,-1.3919625516035417,2.7634372014101265,0.4246248959798552,0.023235161538157363,0.3695092721047178
872,4738 BH,19570130,0,-2.7515926392662515,0.2757237615046049,1.8687666295227343,-1.3315971110006908,-1.6975803301704666
406,8257HO,19991203,1,0.4742362602954257,0.9591809259714238,0.8774944984810601,0.3051578832624672,0.3520410475065164
6,4196JP,20120120,0,-0.06921001890176799,1.600333769532294,0.2956035678365773,-0.5197436339417613,0.26040279827972945
746,9812OD,20040824,0,0.6662574836368679,0.020959530973082573,-1.7669589995856008,-1.6481741827886591,-0.388996674043051
0,6643IJ,19910302,0,1.6789750968988617,0.09174225245831083,-1.592137617538653,-0.2780901219457652,0.2761516216869201
517,9704KL,19550215,1,-0.7443564484670668,0.7224190991829623,-0.7161295155718501,1.2806794130021286,0.6901163139793965
9,2928XZ,19670809,1,0.2753070416023766,0.36948748563424294,-1.2461513638658577,1.6112698573323718,1.0964654662202964
264,7491 RL,19741103,1,-1.0871102424327006,-0.9444629287012496,0.7145315807438041,-0.6085033190595374,-0.8689149985554092
2,1894 UO,19100906,0,0.2606093912548135,0.5045180155229503,0.5672232670654231,0.2976998326007571,0.22031359436281228
285,6480FV,19641129,1,-0.10285007695055692,-0.5400869946314212,0.2712570828977097,0.1424491897493535,-0.30370876789143153
63,9091 CA,19240616,0,0.15850025466486362,-1.2054130715721902,-0.5462220406326825,0.7015203558833591,-1.907559271776464
7,9438 GQ,20170628,1,0.7613810492030525,2.3957581740273217,0.07917250238619784,-0.32610433276672096,-0.5115494290964558
